# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Wed Jan 12 06:37:51 2022
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
1.304502395e+01 7.73655e-01 9.81924e-01 7.90352e-01 9.94011e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.305372063e+01 7.76417e-01 9.87454e-01 7.93535e-01 9.84889e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.306242311e+01 9.33562e-01 9.89205e-01 9.67096e-01 9.75380e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.307113139e+01 7.05901e-01 9.64448e-01 7.30240e-01 9.93783e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.307984548e+01 8.01514e-01 9.90310e-01 8.22236e-01 9.77138e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.308856538e+01 9.17535e-01 9.91296e-01 9.51380e-01 9.72332e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.309729109e+01 6.27782e-01 9.91245e-01 6.36418e-01 9.89780e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.310602262e+01 8.25969e-01 9.92013e-01 8.38281e-01 9.87903e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.311475996e+01 9.11497e-01 9.90734e-01 9.39406e-01 9.78835e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.312350314e+01 5.12934e-01 9.71405e-01 5.25538e-01 9.94943e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.313225214e+01 7.58986e-01 8.98843e-01 8.37226e-01 9.83498e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.314100697e+01 8.36316e-01 9.21560e-01 9.24033e-01 9.76955e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.314976765e+01 3.71517e-01 7.66842e-01 4.45969e-01 9.94573e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.315853416e+01 7.96654e-01 9.75314e-01 8.23784e-01 9.78397e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.316730651e+01 8.69332e-01 9.85049e-01 9.01740e-01 9.76379e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.317608472e+01 3.60413e-01 9.78459e-01 3.67668e-01 9.95791e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.318486877e+01 7.71687e-01 9.82671e-01 7.97733e-01 9.70411e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.319365869e+01 8.13263e-01 9.78839e-01 8.53599e-01 9.68063e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.320245446e+01 2.38507e-01 9.72306e-01 2.47202e-01 9.70515e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.321125609e+01 6.07125e-01 9.55172e-01 6.45605e-01 9.71201e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.322006360e+01 6.73052e-01 8.91822e-01 7.66169e-01 9.69328e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.322887697e+01 1.65918e-01 5.14076e-01 2.21780e-01 9.92944e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.323769623e+01 5.54392e-01 7.54849e-01 7.31740e-01 9.80276e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.324652136e+01 1.55788e-01 1.85638e-01 7.37592e-01 9.72012e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.325535237e+01 5.14144e-02 1.65454e-01 1.72056e-01 9.97272e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.326418927e+01 8.42406e-02 1.06317e-01 6.85077e-01 9.71349e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.327303207e+01 5.17387e-01 7.51608e-01 6.67689e-01 9.84936e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.328188075e+01 1.13374e-01 8.48824e-01 1.32193e-01 9.87115e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.329073534e+01 2.50593e-01 3.31772e-01 6.42796e-01 9.66483e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.329959583e+01 5.08363e-01 7.81550e-01 6.17378e-01 9.83307e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.330846223e+01 9.17130e-02 8.56910e-01 1.01044e-01 9.82416e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.331733454e+01 5.22883e-01 8.93633e-01 5.81744e-01 9.56661e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.332621276e+01 5.38539e-01 9.43389e-01 5.86504e-01 9.55577e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.333509690e+01 7.18626e-02 9.29153e-01 7.70881e-02 9.65204e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.334398697e+01 4.54311e-01 8.77734e-01 5.20701e-01 9.64639e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.335288296e+01 3.56741e-01 5.88569e-01 5.69568e-01 9.91780e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.336178488e+01 8.85543e-03 3.58365e-02 5.53080e-02 9.84103e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.337069274e+01 2.80385e-01 5.43190e-01 4.64526e-01 9.68901e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.337960653e+01 4.78636e-01 8.57393e-01 5.56092e-01 9.94313e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.338852627e+01 3.49411e-02 8.88902e-01 3.91752e-02 9.85196e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.339745195e+01 3.64857e-01 8.98428e-01 4.10289e-01 9.72877e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.340638359e+01 4.39334e-01 8.50620e-01 5.17423e-01 9.88564e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.341532118e+01 2.57229e-02 6.37356e-01 3.30307e-02 9.76114e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.342426472e+01 3.22470e-02 6.02277e-02 3.72857e-01 9.72568e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.343321423e+01 4.67764e-02 8.37125e-02 4.64435e-01 9.80875e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.344216971e+01 2.21441e-02 5.03947e-01 3.10313e-02 9.35692e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.345113116e+01 2.25458e-01 6.81290e-01 3.25525e-01 9.34116e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.346009858e+01 2.30448e-01 5.77822e-01 3.84549e-01 9.59676e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.346907198e+01 7.97776e-03 7.20121e-02 2.94406e-02 9.69859e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.347805136e+01 3.09927e-02 5.57543e-01 4.56397e-02 9.73813e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.348703673e+01 4.43336e-04 6.90023e-01 5.97746e-04 9.69350e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.349602808e+01 3.51342e-04 2.50221e-01 6.86440e-04 9.83473e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.350502543e+01 4.48767e-03 2.83377e-02 6.82237e-02 9.90702e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.351402879e+01 1.05081e-01 6.03926e-01 1.61615e-01 9.76490e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.352303814e+01 2.11579e-02 8.16889e-01 2.46141e-02 9.77626e-01 9.99998e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.353205350e+01 9.48343e-02 8.81362e-01 1.05908e-01 9.88015e-01 9.99997e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.354107487e+01 1.78866e-01 9.41205e-01 1.90831e-01 9.87464e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.355010225e+01 3.55431e-02 9.56606e-01 3.70909e-02 9.77813e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.355913565e+01 6.58808e-02 9.66031e-01 6.81943e-02 9.90199e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.356817507e+01 1.74983e-01 9.52738e-01 1.93098e-01 9.20649e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.357722052e+01 5.49461e-02 9.70480e-01 5.74047e-02 9.41187e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.358627200e+01 3.80516e-02 9.74883e-01 3.93848e-02 9.57128e-01 9.99996e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.359532952e+01 1.86731e-01 9.63287e-01 1.96223e-01 9.62253e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.360439307e+01 7.02742e-02 8.97833e-01 7.48897e-02 9.67110e-01 9.99990e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.361346267e+01 1.70735e-02 9.68307e-01 1.76848e-02 9.53589e-01 9.99993e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.362253831e+01 2.31152e-01 9.56767e-01 2.44335e-01 9.74669e-01 9.99995e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.363162000e+01 7.77876e-02 9.59577e-01 8.16930e-02 9.67386e-01 9.99990e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.364070775e+01 5.86755e-03 9.45276e-01 6.15633e-03 9.87792e-01 9.99985e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.364980155e+01 2.18340e-01 8.78792e-01 2.48774e-01 9.67023e-01 9.99988e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.365890142e+01 8.18981e-02 8.59421e-01 9.47219e-02 9.81684e-01 9.99991e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.366800736e+01 2.12575e-03 6.84712e-01 2.62132e-03 9.77461e-01 9.99982e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.367711936e+01 2.71529e-02 9.17189e-02 2.24205e-01 9.78103e-01 9.99984e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.368623744e+01 1.06121e-02 4.48244e-02 1.40628e-01 9.54352e-01 9.99981e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.369536160e+01 3.21837e-03 5.21060e-01 5.28391e-03 8.96715e-01 9.99982e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.370449184e+01 7.08856e-02 3.00109e-01 1.73472e-01 9.14474e-01 9.99984e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.371362817e+01 6.69526e-03 2.21689e-02 2.28540e-01 9.56814e-01 9.99972e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.372277059e+01 1.04845e-02 5.70662e-01 1.40000e-02 9.39598e-01 9.99973e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.373191910e+01 9.29125e-02 8.59064e-01 1.07259e-01 9.60869e-01 9.99986e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.374107371e+01 2.48763e-01 9.16948e-01 2.74891e-01 9.77810e-01 9.99970e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.375023443e+01 4.87172e-02 9.43700e-01 5.18631e-02 9.56436e-01 9.99952e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.375940125e+01 7.64081e-02 9.40020e-01 8.00329e-02 9.84530e-01 9.99980e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.376857419e+01 2.33345e-01 9.67694e-01 2.43964e-01 9.76652e-01 9.99970e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.377775323e+01 1.39062e-01 9.67391e-01 1.44034e-01 9.69165e-01 9.99942e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.378693840e+01 3.60448e-02 9.50073e-01 3.74869e-02 9.69460e-01 9.99948e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.379612970e+01 1.79731e-01 9.72155e-01 1.85932e-01 9.70547e-01 9.99971e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.380532712e+01 2.29770e-01 9.80133e-01 2.39883e-01 9.50448e-01 9.99943e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.381453067e+01 2.69975e-02 9.76977e-01 2.78857e-02 9.30912e-01 9.99921e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.382374035e+01 1.58166e-01 9.72298e-01 1.77628e-01 8.70072e-01 9.99967e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.383295618e+01 1.18184e-01 9.74461e-01 1.27711e-01 8.94392e-01 9.99940e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.384217815e+01 1.88252e-02 9.69306e-01 1.94660e-02 9.41480e-01 9.99900e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.385140627e+01 1.47839e-02 8.88817e-01 1.62977e-02 9.61658e-01 9.99956e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.386064054e+01 6.50375e-04 3.68176e-01 7.89040e-04 9.51410e-01 9.99938e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.386988097e+01 2.20557e-08 9.11984e-01 2.30958e-08 9.59583e-01 9.99882e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.387912756e+01 2.75459e-89 9.65644e-01 2.85411e-89 9.66200e-01 9.99954e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.388838031e+01 2.05825e-39 9.69409e-01 2.13168e-39 9.19517e-01 9.99928e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.389763923e+01 1.73079e-13 9.55779e-01 1.79423e-13 9.75057e-01 9.99860e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.390690432e+01 5.66508e-09 9.13156e-01 5.96479e-09 9.69681e-01 9.99950e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.391617559e+01 7.85006e-07 4.39964e-01 9.69510e-07 9.48846e-01 9.99909e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.392545304e+01 1.65991e-03 9.01848e-01 1.77755e-03 9.65732e-01 9.99842e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.393473668e+01 3.15142e-02 9.27255e-01 3.44076e-02 9.24017e-01 9.99945e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.394402650e+01 1.46426e-02 9.56415e-01 1.58257e-02 8.62416e-01 9.99882e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.395332252e+01 2.09710e-03 9.47818e-01 2.23310e-03 9.34791e-01 9.99807e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.396262473e+01 4.37291e-02 9.22418e-01 4.74486e-02 9.38061e-01 9.99946e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.397193315e+01 6.71015e-02 9.13535e-01 7.52824e-02 9.15077e-01 9.99851e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.398124777e+01 2.16041e-03 8.81077e-01 2.41337e-03 9.49445e-01 9.99773e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.399056860e+01 2.48229e-03 7.89050e-01 2.93680e-03 9.65900e-01 9.99945e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.399989565e+01 4.21298e-02 4.74277e-01 8.14352e-02 9.31478e-01 9.99811e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.400922891e+01 6.91625e-04 1.46588e-02 3.05679e-03 9.46779e-01 9.99798e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.401856840e+01 3.81450e-04 7.01433e-02 2.01122e-03 9.68338e-01 9.99930e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.402791411e+01 1.12873e-02 5.83512e-01 1.65742e-02 9.34919e-01 9.99730e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.403726605e+01 7.66396e-03 8.13118e-01 9.24664e-03 9.20095e-01 9.99884e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.404662423e+01 1.57792e-03 8.58983e-01 1.84876e-03 9.46961e-01 9.99638e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.405598865e+01 2.11499e-04 8.70354e-01 2.41586e-04 9.59798e-01 9.99591e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.406535931e+01 3.55155e-03 8.12013e-01 4.13108e-03 9.62596e-01 9.99874e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.407473621e+01 7.40696e-05 8.84554e-01 8.43985e-05 9.31073e-01 9.99751e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.408411937e+01 2.13235e-04 8.69205e-01 2.43691e-04 9.51848e-01 9.99850e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.409350878e+01 8.56117e-04 8.32090e-01 1.02874e-03 9.54059e-01 9.99914e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.410290446e+01 6.15240e-05 7.43885e-01 7.73175e-05 9.11093e-01 9.99704e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.411230639e+01 9.62787e-05 6.66217e-01 1.39424e-04 8.96198e-01 9.99947e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.412171460e+01 4.11171e-05 3.52167e-01 7.14114e-05 9.78529e-01 9.99841e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.413112907e+01 2.38666e-05 2.08974e-02 2.89799e-04 9.73343e-01 9.99819e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.414054983e+01 2.30813e-06 1.55225e-02 5.17377e-05 9.62637e-01 9.99913e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.414997686e+01 7.03944e-07 2.62850e-01 2.29248e-06 9.67354e-01 9.99762e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.415941018e+01 3.48191e-05 2.15600e-01 1.33231e-04 9.53989e-01 9.99941e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.416884978e+01 1.03536e-06 1.99619e-02 1.01193e-05 9.82232e-01 9.99815e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.417829568e+01 2.13122e-08 3.28829e-04 3.64001e-06 9.80540e-01 9.99776e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.418774788e+01 2.31415e-07 8.15683e-02 9.39228e-07 9.63282e-01 9.99941e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.419720638e+01 2.12689e-06 3.01485e-01 6.42549e-06 9.44734e-01 9.99744e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.420667118e+01 1.72437e-07 5.33529e-02 8.73656e-07 9.88907e-01 9.99957e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.421614230e+01 6.13565e-11 2.86719e-01 1.02625e-10 9.78486e-01 9.99830e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.422561973e+01 1.11498e-07 6.59105e-01 1.60970e-07 9.73544e-01 9.99912e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.423510347e+01 1.16509e-08 7.19371e-01 1.44653e-08 9.88102e-01 9.99716e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.424459354e+01 2.12043e-10 8.07296e-01 2.60595e-10 9.67525e-01 9.99587e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.425408994e+01 3.27280e-10 8.01859e-01 3.86508e-10 9.82186e-01 9.99815e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.426359266e+01 6.12888e-09 8.44305e-01 7.23250e-09 9.87253e-01 9.99775e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.427310172e+01 4.17645e-09 8.32481e-01 4.99288e-09 9.74010e-01 9.99905e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.428261713e+01 3.74472e-18 8.06632e-01 4.52864e-18 9.90903e-01 9.99859e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.429213887e+01 6.16769e-11 7.34870e-01 8.10470e-11 9.65494e-01 9.99909e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.430166696e+01 4.08507e-09 6.30286e-01 6.05243e-09 9.71953e-01 9.99923e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.431120141e+01 1.34198e-14 3.84513e-01 2.34761e-14 9.75502e-01 9.99921e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.432074221e+01 1.59392e-14 3.19730e-02 5.63146e-14 9.84408e-01 9.99946e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
1.433028937e+01 1.20947e-12 1.24348e-03 1.05562e-10 9.55370e-01 9.99941e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01
